CASEID,YEAR,SAVING,MMDA
145394,2010,0,107169.58
145395,2010,0,107169.58
145396,2010,0,4822.63
145397,2010,0,4822.63
145398,2010,0,4822.63
145399,2010,0,4822.63
145400,2010,0,4822.63
145401,2010,0,0
145402,2010,0,0
145403,2010,0,0
145404,2010,0,0
145405,2010,0,0
145406,2010,51441.4,0
145407,2010,51441.4,0
145408,2010,51441.4,0
145409,2010,51441.4,0
145410,2010,51441.4,0
145411,2010,0,21433.92
145412,2010,0,21433.92
145413,2010,0,21433.92
145414,2010,0,21433.92
145415,2010,0,21433.92
145416,2010,1929.05,0
145417,2010,1929.05,0
145418,2010,1929.05,0
145419,2010,1929.05,0
145420,2010,1929.05,0
145421,2010,8573.57,0
145422,2010,8573.57,0
145423,2010,8573.57,0
145424,2010,8573.57,0
145425,2010,8573.57,0
145426,2010,0,0
145427,2010,0,0
145428,2010,0,0
145429,2010,0,0
145430,2010,0,0
145431,2010,21433.92,1071.7
145432,2010,21433.92,1071.7
145433,2010,21433.92,1071.7
145434,2010,21433.92,1071.7
145435,2010,21433.92,1071.7
145436,2010,535.85,0
145437,2010,535.85,0
145438,2010,535.85,0
145439,2010,535.85,0
145440,2010,535.85,0
145441,2010,246490.02,0
145442,2010,180044.89,0
145443,2010,556210.1,0
145444,2010,696602.24,0
145445,2010,123245.01,0
145446,2010,0,0
145447,2010,0,0
145448,2010,0,0
145449,2010,0,0
145450,2010,0,0
145451,2010,1071.7,0
145452,2010,1071.7,0
145453,2010,1071.7,0
145454,2010,1071.7,0
145455,2010,1071.7,0
145456,2010,0,0
145457,2010,0,0
145458,2010,0,0
145459,2010,0,0
145460,2010,0,0
145461,2010,21.43,0
145462,2010,10.72,0
145463,2010,21.43,0
145464,2010,10.72,0
145465,2010,21.43,0
145466,2010,4286.78,0
145467,2010,4286.78,0
145468,2010,4286.78,0
145469,2010,4286.78,0
145470,2010,4286.78,0
145471,2010,964.53,0
145472,2010,964.53,0
145473,2010,964.53,0
145474,2010,964.53,0
145475,2010,964.53,0
145476,2010,0,42867.83
145477,2010,0,42867.83
145478,2010,0,42867.83
145479,2010,0,42867.83
145480,2010,0,42867.83
145481,2010,43939.53,0
145482,2010,43939.53,0
145483,2010,43939.53,0
145484,2010,43939.53,0
145485,2010,43939.53,0
145486,2010,16289.78,0
145487,2010,16289.78,0
145488,2010,16289.78,0
145489,2010,16289.78,0
145490,2010,16289.78,0
145491,2010,1714.71,0
145492,2010,1714.71,0
145493,2010,1607.54,0
145494,2010,1714.71,0
145495,2010,1607.54,0
145496,2010,21433.92,0
145497,2010,21433.92,0
145498,2010,21433.92,0
145499,2010,21433.92,0
145500,2010,21433.92,0
145501,2010,0,0
145502,2010,0,0
145503,2010,0,0
145504,2010,0,0
145505,2010,0,0
145506,2010,21112.41,589.43
145507,2010,15753.93,47154.61
145508,2010,1114.56,3568.75
145509,2010,3418.71,17147.13
145510,2010,3965.27,12217.33
145511,2010,0,0
145512,2010,0,0
145513,2010,0,0
145514,2010,0,0
145515,2010,0,0
145516,2010,0,0
145517,2010,0,0
145518,2010,0,0
145519,2010,0,0
145520,2010,0,0
145521,2010,8359.23,0
145522,2010,10502.62,0
145523,2010,10502.62,0
145524,2010,8359.23,0
145525,2010,8466.4,0
145526,2010,3000.75,0
145527,2010,4393.95,0
145528,2010,4822.63,0
145529,2010,5036.97,0
145530,2010,3107.92,0
145531,2010,1071.7,0
145532,2010,1071.7,0
145533,2010,1071.7,0
145534,2010,1071.7,0
145535,2010,1071.7,0
145536,2010,0,0
145537,2010,0,0
145538,2010,0,0
145539,2010,0,0
145540,2010,0,0
145541,2010,80377.18,0
145542,2010,41153.12,0
145543,2010,16932.79,0
145544,2010,53584.79,0
145545,2010,1736.15,0
145546,2010,0,0
145547,2010,0,0
145548,2010,0,0
145549,2010,0,0
145550,2010,0,0
145551,2010,0,0
145552,2010,0,0
145553,2010,0,0
145554,2010,0,0
145555,2010,0,0
145556,2010,1028.83,9002.24
145557,2010,782.34,9430.92
145558,2010,975.24,9109.41
145559,2010,578.72,9538.09
145560,2010,1071.7,10716.96
145561,2010,12324.5,0
145562,2010,12324.5,0
145563,2010,12431.67,0
145564,2010,12217.33,0
145565,2010,12313.78,0
145566,2010,643.02,0
145567,2010,643.02,0
145568,2010,643.02,0
145569,2010,643.02,0
145570,2010,643.02,0
145571,2010,0,0
145572,2010,0,0
145573,2010,0,0
145574,2010,0,0
145575,2010,0,0
145576,2010,12860.35,0
145577,2010,12860.35,0
145578,2010,12860.35,0
145579,2010,12860.35,0
145580,2010,12860.35,0
145581,2010,0,351516.21
145582,2010,0,351516.21
145583,2010,0,351516.21
145584,2010,0,351516.21
145585,2010,0,351516.21
145586,2010,16075.44,0
145587,2010,16075.44,0
145588,2010,16075.44,0
145589,2010,16075.44,0
145590,2010,16075.44,0
145591,2010,0,0
145592,2010,0,0
145593,2010,0,0
145594,2010,0,0
145595,2010,0,0
145596,2010,48654.99,0
145597,2010,44689.71,0
145598,2010,47476.12,19290.52
145599,2010,51655.74,17147.13
145600,2010,48944.35,0
145601,2010,6430.17,0
145602,2010,6430.17,0
145603,2010,6430.17,0
145604,2010,6430.17,0
145605,2010,6430.17,0
145606,2010,0,0
145607,2010,0,0
145608,2010,0,0
145609,2010,0,0
145610,2010,0,0
145611,2010,107169.58,16075.44
145612,2010,107169.58,0
145613,2010,107169.58,16075.44
145614,2010,107169.58,0
145615,2010,107169.58,0
145616,2010,0,0
145617,2010,0,0
145618,2010,0,0
145619,2010,0,0
145620,2010,0,0
145621,2010,0,0
145622,2010,0,0
145623,2010,0,0
145624,2010,0,0
145625,2010,0,0
145626,2010,12860.35,0
145627,2010,12860.35,0
145628,2010,12860.35,0
145629,2010,12860.35,0
145630,2010,12860.35,0
145631,2010,0,1071.7
145632,2010,0,1071.7
145633,2010,0,1071.7
145634,2010,0,1071.7
145635,2010,0,1071.7
145636,2010,267.92,0
145637,2010,267.92,0
145638,2010,267.92,0
145639,2010,267.92,0
145640,2010,267.92,0
145641,2010,0,715571.26
145642,2010,0,711102.29
145643,2010,0,770977.93
145644,2010,0,663379.68
145645,2010,0,901296.13
145646,2010,10.72,0
145647,2010,10.72,0
145648,2010,10.72,0
145649,2010,5.36,0
145650,2010,10.72,0
145651,2010,87879.05,0
145652,2010,87879.05,0
145653,2010,87879.05,0
145654,2010,87879.05,0
145655,2010,87879.05,0
145656,2010,0,129675.19
145657,2010,0,129675.19
145658,2010,0,129675.19
145659,2010,0,129675.19
145660,2010,0,129675.19
145661,2010,2893.58,0
145662,2010,2893.58,0
145663,2010,2893.58,0
145664,2010,2893.58,0
145665,2010,1178.87,0
145666,2010,0,1178.87
145667,2010,0,1071.7
145668,2010,0,1178.87
145669,2010,0,1071.7
145670,2010,0,1071.7
145671,2010,0,0
145672,2010,0,0
145673,2010,0,0
145674,2010,0,0
145675,2010,0,0
145676,2010,0,0
145677,2010,0,0
145678,2010,0,0
145679,2010,0,0
145680,2010,0,0
145681,2010,0,0
145682,2010,0,0
145683,2010,0,0
145684,2010,0,0
145685,2010,0,0
145686,2010,342.94,0
145687,2010,117.89,0
145688,2010,257.21,0
145689,2010,117.89,0
145690,2010,514.41,0
145691,2010,0,0
145692,2010,0,0
145693,2010,0,0
145694,2010,0,0
145695,2010,0,0
145696,2010,4822.63,0
145697,2010,4822.63,0
145698,2010,4822.63,0
145699,2010,4822.63,0
145700,2010,4822.63,0
145701,2010,6430.17,283999.38
145702,2010,6430.17,283999.38
145703,2010,6430.17,282927.68
145704,2010,6430.17,282927.68
145705,2010,6430.17,282927.68
145706,2010,1295680.17,2143391.52
145707,2010,1169220.07,2143391.52
145708,2010,1181008.73,2132674.56
145709,2010,1237808.6,2143391.52
145710,2010,1446789.28,2132674.56
145711,2010,0,0
145712,2010,0,0
145713,2010,0,0
145714,2010,0,0
145715,2010,0,0
145716,2010,0,1824026.18
145717,2010,0,2091950.12
145718,2010,0,2091950.12
145719,2010,0,2091950.12
145720,2010,0,2091950.12
145721,2010,0,0
145722,2010,0,0
145723,2010,0,0
145724,2010,0,0
145725,2010,0,0
145726,2010,3858.1,29793.14
145727,2010,3858.1,29793.14
145728,2010,3858.1,29793.14
145729,2010,3858.1,29793.14
145730,2010,3858.1,29793.14
145731,2010,9645.26,0
145732,2010,9645.26,0
145733,2010,9645.26,0
145734,2010,9645.26,0
145735,2010,9645.26,0
145736,2010,0,1178865.34
145737,2010,0,1178865.34
145738,2010,0,1178865.34
145739,2010,0,1178865.34
145740,2010,0,1178865.34
145741,2010,36437.66,443682.04
145742,2010,36437.66,515485.66
145743,2010,40724.44,492980.05
145744,2010,33222.57,473689.53
145745,2010,40724.44,491908.35
145746,2010,0,9666.7
145747,2010,0,9655.98
145748,2010,1596.83,8037.72
145749,2010,1543.24,8037.72
145750,2010,1286.03,8369.94
145751,2010,11788.65,0
145752,2010,11788.65,0
145753,2010,11788.65,0
145754,2010,11788.65,0
145755,2010,11788.65,0
145756,2010,0,0
145757,2010,0,0
145758,2010,0,0
145759,2010,0,0
145760,2010,0,0
145761,2010,0,0
145762,2010,0,0
145763,2010,0,0
145764,2010,0,0
145765,2010,0,0
145766,2010,5358.48,0
145767,2010,5358.48,0
145768,2010,5358.48,0
145769,2010,5358.48,0
145770,2010,5358.48,0
145771,2010,0,391168.95
145772,2010,0,391168.95
145773,2010,0,391168.95
145774,2010,0,391168.95
145775,2010,0,391168.95
145776,2010,0,0
145777,2010,0,0
145778,2010,0,0
145779,2010,0,0
145780,2010,0,0
145781,2010,5465.65,0
145782,2010,6215.84,0
145783,2010,8037.72,0
145784,2010,6430.17,0
145785,2010,7716.21,0
145786,2010,0,0
145787,2010,0,0
145788,2010,0,0
145789,2010,0,0
145790,2010,0,0
145791,2010,0,0
145792,2010,0,0
145793,2010,0,0
145794,2010,0,4393.95
145795,2010,0,0
145796,2010,160.75,0
145797,2010,225.06,0
145798,2010,235.77,0
145799,2010,321.51,0
145800,2010,353.66,0
145801,2010,214.34,0
145802,2010,214.34,0
145803,2010,214.34,0
145804,2010,214.34,0
145805,2010,214.34,0
145806,2010,0,0
145807,2010,0,0
145808,2010,0,0
145809,2010,0,0
145810,2010,0,0
145811,2010,3215.09,0
145812,2010,3215.09,0
145813,2010,3215.09,0
145814,2010,3215.09,0
145815,2010,3215.09,0
145816,2010,0,0
145817,2010,0,0
145818,2010,0,0
145819,2010,0,0
145820,2010,0,0
145821,2010,0,0
145822,2010,0,0
145823,2010,0,0
145824,2010,0,0
145825,2010,0,0
145826,2010,2143.39,0
145827,2010,2143.39,0
145828,2010,2143.39,0
145829,2010,2143.39,0
145830,2010,2143.39,0
145831,2010,107.17,2250.56
145832,2010,32.15,1071.7
145833,2010,85.74,1500.37
145834,2010,64.3,1607.54
145835,2010,75.02,1929.05
145836,2010,0,0
145837,2010,0,0
145838,2010,0,0
145839,2010,0,0
145840,2010,0,0
145841,2010,0,0
145842,2010,0,0
145843,2010,0,0
145844,2010,0,0
145845,2010,0,0
145846,2010,0,0
145847,2010,0,0
145848,2010,0,0
145849,2010,0,0
145850,2010,0,0
145851,2010,0,0
145852,2010,0,0
145853,2010,0,0
145854,2010,0,0
145855,2010,0,0
145856,2010,0,0
145857,2010,0,0
145858,2010,0,0
145859,2010,0,0
145860,2010,0,0
145861,2010,42867.83,0
145862,2010,42867.83,0
145863,2010,42867.83,0
145864,2010,42867.83,0
145865,2010,42867.83,0
145866,2010,0,0
145867,2010,0,0
145868,2010,0,0
145869,2010,0,0
145870,2010,0,0
145871,2010,1500.37,1929.05
145872,2010,1500.37,1929.05
145873,2010,1500.37,1929.05
145874,2010,1500.37,1929.05
145875,2010,1500.37,1929.05
145876,2010,0,0
145877,2010,0,0
145878,2010,0,0
145879,2010,0,0
145880,2010,0,0
145881,2010,4736895.26,12953586.66
145882,2010,4190330.42,11885105.99
145883,2010,4158179.55,12012637.78
145884,2010,4672593.52,12898930.17
145885,2010,4276066.08,12232335.41
145886,2010,0,8573.57
145887,2010,0,8573.57
145888,2010,0,8573.57
145889,2010,0,8573.57
145890,2010,0,8573.57
145891,2010,27864.09,0
145892,2010,27864.09,0
145893,2010,27864.09,0
145894,2010,27864.09,0
145895,2010,27864.09,0
145896,2010,28935.79,0
145897,2010,28935.79,0
145898,2010,28935.79,0
145899,2010,28935.79,0
145900,2010,28935.79,0
145901,2010,267.92,0
145902,2010,267.92,0
145903,2010,267.92,0
145904,2010,267.92,0
145905,2010,267.92,0
145906,2010,0,0
145907,2010,0,0
145908,2010,0,0
145909,2010,0,0
145910,2010,0,0
145911,2010,33222.57,0
145912,2010,33222.57,0
145913,2010,33222.57,0
145914,2010,33222.57,0
145915,2010,33222.57,0
145916,2010,3750.94,0
145917,2010,3750.94,0
145918,2010,3750.94,0
145919,2010,3750.94,0
145920,2010,3750.94,0
145921,2010,1780086.66,10502.62
145922,2010,165041.15,52513.09
145923,2010,36973.5,25506.36
145924,2010,143607.23,0
145925,2010,497266.83,10716.96
145926,2010,589.43,0
145927,2010,589.43,0
145928,2010,589.43,0
145929,2010,589.43,0
145930,2010,589.43,0
145931,2010,107169.58,0
145932,2010,107169.58,0
145933,2010,107169.58,0
145934,2010,107169.58,0
145935,2010,107169.58,0
145936,2010,3000.75,0
145937,2010,3000.75,0
145938,2010,3000.75,0
145939,2010,3000.75,0
145940,2010,3000.75,0
145941,2010,2684.6,0
145942,2010,2684.6,0
145943,2010,2684.6,0
145944,2010,2689.96,0
145945,2010,2684.6,0
145946,2010,0,515335.62
145947,2010,0,516557.36
145948,2010,0,517843.39
145949,2010,0,519675.99
145950,2010,0,514415.04
145951,2010,0,5358.48
145952,2010,0,5358.48
145953,2010,0,5358.48
145954,2010,0,5358.48
145955,2010,0,5358.48
145956,2010,1393.2,0
145957,2010,1286.03,0
145958,2010,2036.22,0
145959,2010,1500.37,0
145960,2010,1286.03,0
145961,2010,750.19,12217.33
145962,2010,750.19,12217.33
145963,2010,750.19,12217.33
145964,2010,750.19,12217.33
145965,2010,750.19,12217.33
145966,2010,4286.78,0
145967,2010,4286.78,0
145968,2010,4286.78,0
145969,2010,4286.78,0
145970,2010,4286.78,0
145971,2010,0,42867.83
145972,2010,0,42867.83
145973,2010,0,42867.83
145974,2010,0,42867.83
145975,2010,0,42867.83
145976,2010,15003.74,0
145977,2010,12860.35,0
145978,2010,11788.65,0
145979,2010,26792.39,0
145980,2010,15003.74,0
145981,2010,0,24649
145982,2010,0,28935.79
145983,2010,0,27864.09
145984,2010,0,27864.09
145985,2010,0,28935.79
145986,2010,13932.04,0
145987,2010,20362.22,0
145988,2010,12860.35,0
145989,2010,18218.83,0
145990,2010,23577.31,0
145991,2010,72875.31,0
145992,2010,76090.4,0
145993,2010,78233.79,0
145994,2010,56799.88,0
145995,2010,57871.57,0
145996,2010,0,0
145997,2010,0,0
145998,2010,0,0
145999,2010,0,0
146000,2010,0,0
146001,2010,1071.7,0
146002,2010,1071.7,0
146003,2010,1071.7,0
146004,2010,1071.7,0
146005,2010,1071.7,0
146006,2010,0,0
146007,2010,0,0
146008,2010,0,0
146009,2010,0,0
146010,2010,0,0
146011,2010,10.72,0
146012,2010,10.72,0
146013,2010,10.72,0
146014,2010,10.72,0
146015,2010,10.72,0
146016,2010,1071.7,0
146017,2010,1071.7,0
146018,2010,1071.7,0
146019,2010,1071.7,0
146020,2010,1071.7,0
146021,2010,0,0
146022,2010,0,0
146023,2010,0,0
146024,2010,0,0
146025,2010,0,0
146026,2010,0,64301.75
146027,2010,0,64301.75
146028,2010,0,64301.75
146029,2010,0,64301.75
146030,2010,0,64301.75
146031,2010,64.3,0
146032,2010,75.02,0
146033,2010,64.3,0
146034,2010,75.02,0
146035,2010,64.3,0
146036,2010,0,133961.97
146037,2010,0,133961.97
146038,2010,0,133961.97
146039,2010,0,133961.97
146040,2010,0,133961.97
146041,2010,0,0
146042,2010,0,0
146043,2010,0,0
146044,2010,0,0
146045,2010,0,0
146046,2010,0,0
146047,2010,0,0
146048,2010,0,0
146049,2010,0,0
146050,2010,0,0
146051,2010,25935.04,0
146052,2010,7287.53,0
146053,2010,3611.61,0
146054,2010,18326,0
146055,2010,9645.26,0
146056,2010,0,0
146057,2010,0,0
146058,2010,0,0
146059,2010,0,0
146060,2010,0,0
146061,2010,5.36,0
146062,2010,10.72,0
146063,2010,5.36,0
146064,2010,5.36,0
146065,2010,5.36,0
146066,2010,0,0
146067,2010,0,0
146068,2010,0,0
146069,2010,0,0
146070,2010,0,0
146071,2010,0,0
146072,2010,0,0
146073,2010,0,0
146074,2010,0,0
146075,2010,0,0
146076,2010,0,0
146077,2010,0,0
146078,2010,0,0
146079,2010,0,0
146080,2010,0,0
146081,2010,0,0
146082,2010,0,0
146083,2010,0,0
146084,2010,0,0
146085,2010,0,0
146086,2010,35365.96,0
146087,2010,35365.96,0
146088,2010,35365.96,0
146089,2010,35365.96,0
146090,2010,35365.96,0
146091,2010,0,943092.27
146092,2010,0,943092.27
146093,2010,0,943092.27
146094,2010,0,943092.27
146095,2010,0,943092.27
146096,2010,0,0
146097,2010,0,0
146098,2010,0,0
146099,2010,0,0
146100,2010,0,0
146101,2010,0,214339.15
146102,2010,0,214339.15
146103,2010,0,214339.15
146104,2010,0,214339.15
146105,2010,0,214339.15
146106,2010,2036.22,0
146107,2010,1039.54,0
146108,2010,653.73,0
146109,2010,514.41,0
146110,2010,310.79,0
146111,2010,106097.88,10716.96
146112,2010,106097.88,10716.96
146113,2010,106097.88,10716.96
146114,2010,106097.88,10716.96
146115,2010,106097.88,10716.96
146116,2010,22505.61,0
146117,2010,22505.61,0
146118,2010,22505.61,0
146119,2010,22505.61,0
146120,2010,22505.61,0
146121,2010,0,0
146122,2010,0,0
146123,2010,0,0
146124,2010,0,0
146125,2010,0,0
146126,2010,117.89,0
146127,2010,160.75,0
146128,2010,450.11,0
146129,2010,139.32,0
146130,2010,117.89,0
146131,2010,53584.79,0
146132,2010,63230.05,0
146133,2010,58943.27,0
146134,2010,57871.57,0
146135,2010,62158.35,0
146136,2010,0,0
146137,2010,0,0
146138,2010,0,0
146139,2010,0,0
146140,2010,0,0
146141,2010,1821.88,0
146142,2010,1821.88,0
146143,2010,1821.88,0
146144,2010,1821.88,0
146145,2010,1821.88,0
146146,2010,154324.19,1178.87
146147,2010,176829.8,1178.87
146148,2010,178973.19,1178.87
146149,2010,181116.58,1178.87
146150,2010,155395.89,1178.87
146151,2010,0,0
146152,2010,0,0
146153,2010,0,0
146154,2010,0,0
146155,2010,0,0
146156,2010,4393.95,0
146157,2010,4393.95,0
146158,2010,4393.95,0
146159,2010,4393.95,0
146160,2010,4393.95,0
146161,2010,0,17147.13
146162,2010,0,17147.13
146163,2010,0,17147.13
146164,2010,0,17147.13
146165,2010,0,17147.13
146166,2010,53.58,0
146167,2010,53.58,0
146168,2010,53.58,0
146169,2010,53.58,0
146170,2010,53.58,0
146171,2010,123245.01,0
146172,2010,123245.01,0
146173,2010,123245.01,0
146174,2010,123245.01,0
146175,2010,123245.01,0
146176,2010,5358.48,535847.88
146177,2010,5358.48,546564.84
146178,2010,5358.48,546564.84
146179,2010,5358.48,546564.84
146180,2010,5358.48,546564.84
146181,2010,0,192.91
146182,2010,0,1929.05
146183,2010,0,1821.88
146184,2010,0,10395.45
146185,2010,0,750.19
146186,2010,6108.67,0
146187,2010,6966.02,0
146188,2010,5679.99,0
146189,2010,5679.99,0
146190,2010,7716.21,0
146191,2010,0,0
146192,2010,0,0
146193,2010,0,0
146194,2010,0,0
146195,2010,0,0
146196,2010,64.3,0
146197,2010,64.3,0
146198,2010,64.3,0
146199,2010,75.02,0
146200,2010,75.02,0
146201,2010,0,0
146202,2010,0,0
146203,2010,0,0
146204,2010,0,0
146205,2010,0,0
146206,2010,0,0
146207,2010,0,0
146208,2010,0,0
146209,2010,0,0
146210,2010,0,0
146211,2010,1607.54,0
146212,2010,1607.54,0
146213,2010,1607.54,0
146214,2010,1607.54,0
146215,2010,1607.54,0
146216,2010,45011.22,0
146217,2010,45011.22,0
146218,2010,45011.22,0
146219,2010,45011.22,0
146220,2010,45011.22,0
146221,2010,2143.39,0
146222,2010,2143.39,0
146223,2010,2143.39,0
146224,2010,2143.39,0
146225,2010,2143.39,0
146226,2010,0,0
146227,2010,0,0
146228,2010,0,0
146229,2010,0,0
146230,2010,0,0
146231,2010,0,26792.39
146232,2010,0,26792.39
146233,2010,0,26792.39
146234,2010,0,26792.39
146235,2010,0,26792.39
146236,2010,0,0
146237,2010,0,0
146238,2010,0,0
146239,2010,0,0
146240,2010,0,0
146241,2010,0,0
146242,2010,0,0
146243,2010,0,0
146244,2010,0,0
146245,2010,0,0
146246,2010,0,0
146247,2010,0,0
146248,2010,0,0
146249,2010,0,0
146250,2010,0,0
146251,2010,0,0
146252,2010,0,0
146253,2010,0,0
146254,2010,0,0
146255,2010,0,0
146256,2010,15325.25,0
146257,2010,20040.71,0
146258,2010,14896.57,12860.35
146259,2010,18218.83,0
146260,2010,23577.31,0
146261,2010,0,0
146262,2010,0,0
146263,2010,0,0
146264,2010,0,0
146265,2010,0,0
146266,2010,2143.39,0
146267,2010,2143.39,0
146268,2010,2143.39,0
146269,2010,2143.39,0
146270,2010,2143.39,0
146271,2010,0,0
146272,2010,0,0
146273,2010,0,0
146274,2010,0,0
146275,2010,0,0
146276,2010,0,0
146277,2010,0,0
146278,2010,0,0
146279,2010,0,0
146280,2010,0,0
146281,2010,0,2679.24
146282,2010,0,2679.24
146283,2010,0,2679.24
146284,2010,0,2679.24
146285,2010,0,2679.24
146286,2010,0,0
146287,2010,0,0
146288,2010,0,0
146289,2010,0,0
146290,2010,0,0
146291,2010,0,0
146292,2010,0,0
146293,2010,0,0
146294,2010,0,0
146295,2010,0,0
146296,2010,1607543.64,0
146297,2010,1607543.64,0
146298,2010,1607543.64,0
146299,2010,1607543.64,0
146300,2010,1607543.64,0
146301,2010,0,321508.73
146302,2010,0,321508.73
146303,2010,0,321508.73
146304,2010,0,321508.73
146305,2010,0,321508.73
146306,2010,7501.87,0
146307,2010,7394.7,0
146308,2010,7394.7,0
146309,2010,7394.7,0
146310,2010,7394.7,0
146311,2010,17543.66,16718.45
146312,2010,892744,389025.56
146313,2010,140938.71,113599.75
146314,2010,2065157.73,615153.37
146315,2010,3407992.52,4518805.17
146316,2010,53584.79,0
146317,2010,53584.79,0
146318,2010,53584.79,0
146319,2010,53584.79,0
146320,2010,53584.79,0
146321,2010,1328.9,0
146322,2010,1328.9,0
146323,2010,1328.9,0
146324,2010,1328.9,0
146325,2010,1328.9,0
146326,2010,0,0
146327,2010,0,0
146328,2010,0,0
146329,2010,0,0
146330,2010,0,0
146331,2010,10716.96,0
146332,2010,10716.96,0
146333,2010,10716.96,0
146334,2010,10716.96,0
146335,2010,10716.96,0
146336,2010,1929.05,0
146337,2010,2036.22,0
146338,2010,1929.05,0
146339,2010,2143.39,0
146340,2010,1286.03,0
146341,2010,0,0
146342,2010,0,0
146343,2010,0,0
146344,2010,0,0
146345,2010,0,0
146346,2010,305433.29,0
146347,2010,289357.86,0
146348,2010,321508.73,0
146349,2010,304361.6,0
146350,2010,321508.73,0
146351,2010,107.17,0
146352,2010,107.17,0
146353,2010,107.17,0
146354,2010,107.17,0
146355,2010,107.17,0
146356,2010,10716.96,0
146357,2010,10716.96,0
146358,2010,10716.96,0
146359,2010,10716.96,0
146360,2010,10716.96,0
146361,2010,0,0
146362,2010,0,0
146363,2010,0,0
146364,2010,0,0
146365,2010,0,0
146366,2010,16075.44,0
146367,2010,16075.44,0
146368,2010,16075.44,0
146369,2010,16075.44,0
146370,2010,16075.44,0
146371,2010,0,0
146372,2010,0,0
146373,2010,0,0
146374,2010,0,0
146375,2010,0,0
146376,2010,3750.94,0
146377,2010,3750.94,0
146378,2010,3750.94,0
146379,2010,3750.94,0
146380,2010,3750.94,0
146381,2010,390483.07,5937.19
146382,2010,45118.39,49598.08
146383,2010,1482155.24,273282.42
146384,2010,466187.66,48226.31
146385,2010,145000.44,35708.9
146386,2010,0,0
146387,2010,0,0
146388,2010,0,0
146389,2010,0,0
146390,2010,0,0
146391,2010,0,0
146392,2010,0,0
146393,2010,0,0
146394,2010,0,0
146395,2010,0,0
146396,2010,1286.03,1393.2
146397,2010,1286.03,0
146398,2010,1286.03,0
146399,2010,1286.03,0
146400,2010,1286.03,0
146401,2010,0,214339.15
146402,2010,0,214339.15
146403,2010,0,214339.15
146404,2010,0,214339.15
146405,2010,0,214339.15
146406,2010,8670.02,0
146407,2010,7019.61,0
146408,2010,8862.92,0
146409,2010,6001.5,0
146410,2010,6215.84,0
146411,2010,50369.7,665523.07
146412,2010,48226.31,648375.94
146413,2010,51441.4,686956.98
146414,2010,48226.31,713749.38
146415,2010,53584.79,675168.33
146416,2010,130746.88,0
146417,2010,160754.36,0
146418,2010,138248.75,0
146419,2010,113599.75,0
146420,2010,173614.71,0
146421,2010,21969.76,0
146422,2010,21969.76,0
146423,2010,21969.76,0
146424,2010,21969.76,0
146425,2010,21969.76,0
146426,2010,535.85,5358.48
146427,2010,535.85,5358.48
146428,2010,535.85,5358.48
146429,2010,535.85,5358.48
146430,2010,535.85,5358.48
146431,2010,27113.9,21.43
146432,2010,27113.9,21.43
146433,2010,27113.9,21.43
146434,2010,27113.9,21.43
146435,2010,27113.9,21.43
146436,2010,0,0
146437,2010,0,0
146438,2010,0,0
146439,2010,0,0
146440,2010,0,0
146441,2010,0,0
146442,2010,0,0
146443,2010,0,0
146444,2010,0,0
146445,2010,0,0
146446,2010,0,535847.88
146447,2010,0,535847.88
146448,2010,0,535847.88
146449,2010,0,535847.88
146450,2010,0,535847.88
146451,2010,0,0
146452,2010,0,0
146453,2010,0,0
146454,2010,0,0
146455,2010,0,0
146456,2010,0,0
146457,2010,0,0
146458,2010,0,0
146459,2010,0,0
146460,2010,0,0
146461,2010,0,0
146462,2010,0,0
146463,2010,0,0
146464,2010,0,0
146465,2010,0,0
146466,2010,0,0
146467,2010,0,0
146468,2010,0,0
146469,2010,0,0
146470,2010,0,0
146471,2010,0,0
146472,2010,0,0
146473,2010,0,0
146474,2010,0,0
146475,2010,0,0
146476,2010,0,0
146477,2010,0,0
146478,2010,0,0
146479,2010,0,0
146480,2010,0,0
146481,2010,10716.96,0
146482,2010,10716.96,0
146483,2010,10716.96,0
146484,2010,10716.96,0
146485,2010,10716.96,0
146486,2010,0,0
146487,2010,0,0
146488,2010,0,0
146489,2010,0,0
146490,2010,0,0
146491,2010,0,0
146492,2010,0,0
146493,2010,0,0
146494,2010,0,0
146495,2010,0,0
146496,2010,492.98,0
146497,2010,492.98,0
146498,2010,492.98,0
146499,2010,492.98,0
146500,2010,492.98,0
146501,2010,14049.93,0
146502,2010,14049.93,0
146503,2010,14049.93,0
146504,2010,14049.93,0
146505,2010,14049.93,0
146506,2010,0,321.51
146507,2010,0,321.51
146508,2010,0,300.07
146509,2010,0,321.51
146510,2010,0,278.64
146511,2010,0,969348.82
146512,2010,0,964526.18
146513,2010,0,964526.18
146514,2010,0,964526.18
146515,2010,0,970849.19
146516,2010,823062.34,0
146517,2010,706247.51,219697.63
146518,2010,788768.08,0
146519,2010,826277.43,0
146520,2010,824134.04,0
146521,2010,0,4608.29
146522,2010,0,4929.8
146523,2010,0,31079.18
146524,2010,0,329010.6
146525,2010,0,300074.81
146526,2010,0,0
146527,2010,0,0
146528,2010,0,0
146529,2010,0,0
146530,2010,0,0
146531,2010,296859.73,0
146532,2010,297931.42,0
146533,2010,289357.86,0
146534,2010,326867.21,0
146535,2010,341870.95,0
146536,2010,0,0
146537,2010,0,0
146538,2010,0,0
146539,2010,0,0
146540,2010,0,0
146541,2010,117886.53,0
146542,2010,117886.53,0
146543,2010,117886.53,0
146544,2010,117886.53,0
